15-nov-2010,0,2,0,8.7,1,-2.1,-5.5,4.1
16-nov-2010,0,13.1,0,10,1,-1.5,-5,4
17-nov-2010,0,12.6,0,10.3,0,6,2.5,6.5
18-nov-2010,0,1.5,0,9.5,0,6.8,6,7.8
19-nov-2010,0,0.1,0,11,1,-1,-5,6
20-nov-2010,4,0,0,9,0,0,-1.6,7
21-nov-2010,0,0,0,6,0,1,-0.8,6
22-nov-2010,0,0,0,5,1,-3.1,-7,4.2
23-nov-2010,0,0.2,0,5.5,1,-0.8,-6.1,4.2
24-nov-2010,0,0,0,5.7,0,1,-2.5,5
25-nov-2010,0,0.5,0,5.5,1,-3,-7,4
26-nov-2010,4,0,0,5.6,0,0.5,-1.2,4
27-nov-2010,0,0.3,0,2.8,1,-2,-7,3.7
28-nov-2010,0,0,0,0,1,-3.8,-9.5,3
29-nov-2010,0,0,1,-1,1,-6,-12.2,2
30-nov-2010,0,0,0,2.4,1,-5.9,-10.5,1.5
01-dec-2010,0,0,1,-0.4,1,-5.2,-11,1
02-dec-2010,0,1,1,-0.5,1,-4.9,-8.4,-2
03-dec-2010,0,3,0,3.5,1,-10.6,-14,-0.2
04-dec-2010,0,0,0,2.8,1,-2.5,-5.6,0.5
05-dec-2010,0,0,1,-1,1,-6,-8.8,0.6
06-dec-2010,0,2.2,0,1.5,1,-6,-7.9,0.5
07-dec-2010,0,4,1,-0.1,1,-4.7,-7.2,1
08-dec-2010,0,0,0,0.5,1,-8,-8,0
09-dec-2010,0,1.3,0,3.2,1,-8.5,-11,-0.4
10-dec-2010,0,0.3,0,6.6,1,-5,-8,0.2
11-dec-2010,0,0,0,5.5,0,2.8,1.1,0.5
12-dec-2010,0,0,0,7.5,1,-2,-5,1.1
13-dec-2010,0,0,0,7,1,-1.5,-6.8,1
14-dec-2010,0,0.1,0,4.5,1,-2.2,-5.5,1
15-dec-2010,0,0.7,0,8.4,1,-2.5,-3,1.1
16-dec-2010,0,0.7,0,8.2,0,1.5,1.5,2.1
17-dec-2010,0,1,0,2.5,1,-3.2,-7,2.6
18-dec-2010,0,0,0,1,1,-7,-11,2
19-dec-2010,0,0,0,1,1,-6.4,-9.6,1.5
20-dec-2010,0,0,1,-2.2,1,-7.5,-11,1
21-dec-2010,0,0,1,-3.5,1,-8,-10.5,0.8
22-dec-2010,0,0,1,-4,1,-9.2,-12,0.2
23-dec-2010,0,0,1,-2.5,1,-11.7,-14,0.5
24-dec-2010,0,0,1,-6.5,1,-11.5,-13.9,-0.5
25-dec-2010,0,0.4,0,5.5,1,-14,-15.2,-1.5
26-dec-2010,0,12,0,9,1,-13,-13.5,0.6
27-dec-2010,0,11,0,9.8,0,5.2,4.5,0.8
28-dec-2010,0,0.2,0,13,0,7.4,3.7,1
29-dec-2010,4,0,0,10.8,0,8.7,7.3,2.5
30-dec-2010,4,0,0,10.7,0,6.5,2.8,3.5
31-dec-2010,0,0,0,8,0,6,0.5,3.9
01-jan-2011,0,1,0,7.2,0,3,2.9,3.6
